기준연도,대분류,대분류 코드,중분류,중분류 코드,지역1,지역2,입원건수
2023,입원전체,0,입원 전체,0,41271,26500,8
2023,입원전체,0,입원 전체,0,41273,26500,9
2023,입원전체,0,입원 전체,0,41281,26500,30
2023,입원전체,0,입원 전체,0,41285,26500,64
2023,입원전체,0,입원 전체,0,41287,26500,14
2023,입원전체,0,입원 전체,0,41290,26500,0
2023,입원전체,0,입원 전체,0,41310,26500,3
2023,입원전체,0,입원 전체,0,41360,26500,7
2023,입원전체,0,입원 전체,0,41370,26500,1
2023,입원전체,0,입원 전체,0,41390,26500,5
2023,입원전체,0,입원 전체,0,41410,26500,4
2023,입원전체,0,입원 전체,0,41430,26500,0
2023,입원전체,0,입원 전체,0,41450,26500,4
2023,입원전체,0,입원 전체,0,41461,26500,7
2023,입원전체,0,입원 전체,0,41463,26500,18
2023,입원전체,0,입원 전체,0,41465,26500,3
2023,입원전체,0,입원 전체,0,41480,26500,10
2023,입원전체,0,입원 전체,0,41500,26500,3
2023,입원전체,0,입원 전체,0,41550,26500,0
2023,입원전체,0,입원 전체,0,41570,26500,4
2023,입원전체,0,입원 전체,0,41590,26500,35
2023,입원전체,0,입원 전체,0,41610,26500,3
2023,입원전체,0,입원 전체,0,41630,26500,0
2023,입원전체,0,입원 전체,0,41650,26500,2
2023,입원전체,0,입원 전체,0,41670,26500,1
2023,입원전체,0,입원 전체,0,41800,26500,0
2023,입원전체,0,입원 전체,0,41820,26500,0
2023,입원전체,0,입원 전체,0,41830,26500,1
2023,입원전체,0,입원 전체,0,43111,26500,0
2023,입원전체,0,입원 전체,0,43112,26500,1
2023,입원전체,0,입원 전체,0,43113,26500,13
2023,입원전체,0,입원 전체,0,43114,26500,9
2023,입원전체,0,입원 전체,0,43130,26500,3
2023,입원전체,0,입원 전체,0,43150,26500,2
2023,입원전체,0,입원 전체,0,43720,26500,0
2023,입원전체,0,입원 전체,0,43730,26500,0
2023,입원전체,0,입원 전체,0,43740,26500,3
2023,입원전체,0,입원 전체,0,43745,26500,0
2023,입원전체,0,입원 전체,0,43750,26500,2
2023,입원전체,0,입원 전체,0,43760,26500,1
2023,입원전체,0,입원 전체,0,43770,26500,0
2023,입원전체,0,입원 전체,0,43800,26500,0
2023,입원전체,0,입원 전체,0,44131,26500,11
2023,입원전체,0,입원 전체,0,44133,26500,15
2023,입원전체,0,입원 전체,0,44150,26500,0
2023,입원전체,0,입원 전체,0,44180,26500,0
2023,입원전체,0,입원 전체,0,44200,26500,4
2023,입원전체,0,입원 전체,0,44210,26500,5
2023,입원전체,0,입원 전체,0,44230,26500,5
2023,입원전체,0,입원 전체,0,44250,26500,0
2023,입원전체,0,입원 전체,0,44270,26500,3
2023,입원전체,0,입원 전체,0,44710,26500,0
2023,입원전체,0,입원 전체,0,44760,26500,0
2023,입원전체,0,입원 전체,0,44770,26500,0
2023,입원전체,0,입원 전체,0,44790,26500,0
2023,입원전체,0,입원 전체,0,44800,26500,1
2023,입원전체,0,입원 전체,0,44810,26500,0
2023,입원전체,0,입원 전체,0,44825,26500,0
2023,입원전체,0,입원 전체,0,45111,26500,4
2023,입원전체,0,입원 전체,0,45113,26500,6
2023,입원전체,0,입원 전체,0,45130,26500,3
2023,입원전체,0,입원 전체,0,45140,26500,5
2023,입원전체,0,입원 전체,0,45180,26500,2
2023,입원전체,0,입원 전체,0,45190,26500,1
2023,입원전체,0,입원 전체,0,45210,26500,0
2023,입원전체,0,입원 전체,0,45710,26500,0
2023,입원전체,0,입원 전체,0,45720,26500,0
2023,입원전체,0,입원 전체,0,45730,26500,0
2023,입원전체,0,입원 전체,0,45740,26500,0
2023,입원전체,0,입원 전체,0,45750,26500,0
2023,입원전체,0,입원 전체,0,45770,26500,1
2023,입원전체,0,입원 전체,0,45790,26500,0
2023,입원전체,0,입원 전체,0,45800,26500,2
2023,입원전체,0,입원 전체,0,46110,26500,13
2023,입원전체,0,입원 전체,0,46130,26500,12
2023,입원전체,0,입원 전체,0,46150,26500,9
2023,입원전체,0,입원 전체,0,46170,26500,0
2023,입원전체,0,입원 전체,0,46230,26500,0
2023,입원전체,0,입원 전체,0,46710,26500,0
2023,입원전체,0,입원 전체,0,46720,26500,0
2023,입원전체,0,입원 전체,0,46730,26500,2
2023,입원전체,0,입원 전체,0,46770,26500,0
2023,입원전체,0,입원 전체,0,46780,26500,2
2023,입원전체,0,입원 전체,0,46790,26500,2
2023,입원전체,0,입원 전체,0,46800,26500,0
2023,입원전체,0,입원 전체,0,46810,26500,0
2023,입원전체,0,입원 전체,0,46820,26500,0
2023,입원전체,0,입원 전체,0,46830,26500,0
2023,입원전체,0,입원 전체,0,46840,26500,0
2023,입원전체,0,입원 전체,0,46860,26500,0
2023,입원전체,0,입원 전체,0,46870,26500,2
2023,입원전체,0,입원 전체,0,46880,26500,0
2023,입원전체,0,입원 전체,0,46890,26500,0
2023,입원전체,0,입원 전체,0,46900,26500,0
2023,입원전체,0,입원 전체,0,46910,26500,0
2023,입원전체,0,입원 전체,0,47111,26500,64
2023,입원전체,0,입원 전체,0,47113,26500,15
2023,입원전체,0,입원 전체,0,47130,26500,24
2023,입원전체,0,입원 전체,0,47150,26500,3
2023,입원전체,0,입원 전체,0,47170,26500,27
2023,입원전체,0,입원 전체,0,47190,26500,24
2023,입원전체,0,입원 전체,0,47210,26500,4
2023,입원전체,0,입원 전체,0,47230,26500,1
2023,입원전체,0,입원 전체,0,47250,26500,0
2023,입원전체,0,입원 전체,0,47280,26500,14
2023,입원전체,0,입원 전체,0,47290,26500,1
2023,입원전체,0,입원 전체,0,47720,26500,0
2023,입원전체,0,입원 전체,0,47730,26500,0
2023,입원전체,0,입원 전체,0,47750,26500,0
2023,입원전체,0,입원 전체,0,47760,26500,0
2023,입원전체,0,입원 전체,0,47770,26500,0
2023,입원전체,0,입원 전체,0,47820,26500,0
2023,입원전체,0,입원 전체,0,47830,26500,0
2023,입원전체,0,입원 전체,0,47840,26500,0
2023,입원전체,0,입원 전체,0,47850,26500,0
2023,입원전체,0,입원 전체,0,47900,26500,0
2023,입원전체,0,입원 전체,0,47920,26500,0
2023,입원전체,0,입원 전체,0,47930,26500,3
2023,입원전체,0,입원 전체,0,47940,26500,0
2023,입원전체,0,입원 전체,0,48121,26500,144
2023,입원전체,0,입원 전체,0,48123,26500,90
2023,입원전체,0,입원 전체,0,48125,26500,37
2023,입원전체,0,입원 전체,0,48127,26500,45
2023,입원전체,0,입원 전체,0,48129,26500,29
2023,입원전체,0,입원 전체,0,48170,26500,50
2023,입원전체,0,입원 전체,0,48220,26500,11
2023,입원전체,0,입원 전체,0,48240,26500,24
2023,입원전체,0,입원 전체,0,48250,26500,147
2023,입원전체,0,입원 전체,0,48270,26500,33
2023,입원전체,0,입원 전체,0,48310,26500,13
2023,입원전체,0,입원 전체,0,48330,26500,995
2023,입원전체,0,입원 전체,0,48720,26500,0
2023,입원전체,0,입원 전체,0,48730,26500,7
2023,입원전체,0,입원 전체,0,48740,26500,2
2023,입원전체,0,입원 전체,0,48820,26500,1
2023,입원전체,0,입원 전체,0,48840,26500,3
2023,입원전체,0,입원 전체,0,48850,26500,0
2023,입원전체,0,입원 전체,0,48860,26500,0
2023,입원전체,0,입원 전체,0,48870,26500,1
2023,입원전체,0,입원 전체,0,48880,26500,1
2023,입원전체,0,입원 전체,0,48890,26500,1
2023,입원전체,0,입원 전체,0,50110,26500,38
2023,입원전체,0,입원 전체,0,50130,26500,10
2023,입원전체,0,입원 전체,0,51110,26500,6
2023,입원전체,0,입원 전체,0,51130,26500,13
2023,입원전체,0,입원 전체,0,51150,26500,10
2023,입원전체,0,입원 전체,0,51170,26500,0
2023,입원전체,0,입원 전체,0,51190,26500,0
2023,입원전체,0,입원 전체,0,51210,26500,0
2023,입원전체,0,입원 전체,0,51230,26500,0
2023,입원전체,0,입원 전체,0,51720,26500,0
2023,입원전체,0,입원 전체,0,51730,26500,0
2023,입원전체,0,입원 전체,0,51750,26500,0
2023,입원전체,0,입원 전체,0,51760,26500,0
2023,입원전체,0,입원 전체,0,51770,26500,0
2023,입원전체,0,입원 전체,0,51780,26500,0
2023,입원전체,0,입원 전체,0,51790,26500,0
2023,입원전체,0,입원 전체,0,51800,26500,0
2023,입원전체,0,입원 전체,0,51810,26500,0
2023,입원전체,0,입원 전체,0,51820,26500,0
2023,입원전체,0,입원 전체,0,51830,26500,0
2023,입원전체,0,입원 전체,0,11110,26530,176
2023,입원전체,0,입원 전체,0,11140,26530,8
2023,입원전체,0,입원 전체,0,11170,26530,13
2023,입원전체,0,입원 전체,0,11200,26530,34
2023,입원전체,0,입원 전체,0,11215,26530,23
2023,입원전체,0,입원 전체,0,11230,26530,18
2023,입원전체,0,입원 전체,0,11260,26530,11
2023,입원전체,0,입원 전체,0,11290,26530,50
2023,입원전체,0,입원 전체,0,11305,26530,3
2023,입원전체,0,입원 전체,0,11320,26530,1
2023,입원전체,0,입원 전체,0,11350,26530,10
2023,입원전체,0,입원 전체,0,11380,26530,22
2023,입원전체,0,입원 전체,0,11410,26530,247
2023,입원전체,0,입원 전체,0,11440,26530,0
2023,입원전체,0,입원 전체,0,11470,26530,27
2023,입원전체,0,입원 전체,0,11500,26530,24
2023,입원전체,0,입원 전체,0,11530,26530,26
2023,입원전체,0,입원 전체,0,11545,26530,4
2023,입원전체,0,입원 전체,0,11560,26530,18
2023,입원전체,0,입원 전체,0,11590,26530,12
2023,입원전체,0,입원 전체,0,11620,26530,9
2023,입원전체,0,입원 전체,0,11650,26530,102
2023,입원전체,0,입원 전체,0,11680,26530,439
2023,입원전체,0,입원 전체,0,11710,26530,407
2023,입원전체,0,입원 전체,0,11740,26530,27
2023,입원전체,0,입원 전체,0,26110,26530,497
2023,입원전체,0,입원 전체,0,26140,26530,10569
2023,입원전체,0,입원 전체,0,26170,26530,1904
2023,입원전체,0,입원 전체,0,26200,26530,210
2023,입원전체,0,입원 전체,0,26230,26530,11812
2023,입원전체,0,입원 전체,0,26260,26530,1243
2023,입원전체,0,입원 전체,0,26290,26530,334
2023,입원전체,0,입원 전체,0,26320,26530,4986
2023,입원전체,0,입원 전체,0,26350,26530,1106
2023,입원전체,0,입원 전체,0,26380,26530,2479
2023,입원전체,0,입원 전체,0,26410,26530,180
2023,입원전체,0,입원 전체,0,26440,26530,536
2023,입원전체,0,입원 전체,0,26470,26530,948
2023,입원전체,0,입원 전체,0,26500,26530,826
2023,입원전체,0,입원 전체,0,26530,26530,17788
2023,입원전체,0,입원 전체,0,26710,26530,223
2023,입원전체,0,입원 전체,0,27110,26530,31
2023,입원전체,0,입원 전체,0,27140,26530,30
2023,입원전체,0,입원 전체,0,27170,26530,6
2023,입원전체,0,입원 전체,0,27200,26530,18
2023,입원전체,0,입원 전체,0,27230,26530,34
2023,입원전체,0,입원 전체,0,27260,26530,6
2023,입원전체,0,입원 전체,0,27290,26530,30
2023,입원전체,0,입원 전체,0,27710,26530,3
2023,입원전체,0,입원 전체,0,28110,26530,12
2023,입원전체,0,입원 전체,0,28140,26530,0
2023,입원전체,0,입원 전체,0,28177,26530,6
2023,입원전체,0,입원 전체,0,28185,26530,2
2023,입원전체,0,입원 전체,0,28200,26530,20
2023,입원전체,0,입원 전체,0,28237,26530,11
2023,입원전체,0,입원 전체,0,28245,26530,3
2023,입원전체,0,입원 전체,0,28260,26530,14
2023,입원전체,0,입원 전체,0,28710,26530,0
2023,입원전체,0,입원 전체,0,28720,26530,0
2023,입원전체,0,입원 전체,0,29110,26530,19
2023,입원전체,0,입원 전체,0,29140,26530,9
2023,입원전체,0,입원 전체,0,29155,26530,6
2023,입원전체,0,입원 전체,0,29170,26530,10
2023,입원전체,0,입원 전체,0,29200,26530,9
2023,입원전체,0,입원 전체,0,30110,26530,2
2023,입원전체,0,입원 전체,0,30140,26530,26
2023,입원전체,0,입원 전체,0,30170,26530,23
2023,입원전체,0,입원 전체,0,30200,26530,9
2023,입원전체,0,입원 전체,0,30230,26530,1
2023,입원전체,0,입원 전체,0,31110,26530,34
2023,입원전체,0,입원 전체,0,31140,26530,68
2023,입원전체,0,입원 전체,0,31170,26530,48
2023,입원전체,0,입원 전체,0,31200,26530,16
2023,입원전체,0,입원 전체,0,31710,26530,25
2023,입원전체,0,입원 전체,0,36110,26530,1
2023,입원전체,0,입원 전체,0,41111,26530,1
2023,입원전체,0,입원 전체,0,41113,26530,5
2023,입원전체,0,입원 전체,0,41115,26530,20
2023,입원전체,0,입원 전체,0,41117,26530,7
2023,입원전체,0,입원 전체,0,41131,26530,9
2023,입원전체,0,입원 전체,0,41133,26530,2
2023,입원전체,0,입원 전체,0,41135,26530,86
2023,입원전체,0,입원 전체,0,41150,26530,14
2023,입원전체,0,입원 전체,0,41171,26530,0
2023,입원전체,0,입원 전체,0,41173,26530,18
2023,입원전체,0,입원 전체,0,41190,26530,8
2023,입원전체,0,입원 전체,0,41210,26530,7
2023,입원전체,0,입원 전체,0,41220,26530,26
2023,입원전체,0,입원 전체,0,41250,26530,0
2023,입원전체,0,입원 전체,0,41271,26530,5
2023,입원전체,0,입원 전체,0,41273,26530,18
2023,입원전체,0,입원 전체,0,41281,26530,22
2023,입원전체,0,입원 전체,0,41285,26530,64
2023,입원전체,0,입원 전체,0,41287,26530,4
2023,입원전체,0,입원 전체,0,41290,26530,0
2023,입원전체,0,입원 전체,0,41310,26530,3
2023,입원전체,0,입원 전체,0,41360,26530,7
2023,입원전체,0,입원 전체,0,41370,26530,3
2023,입원전체,0,입원 전체,0,41390,26530,14
2023,입원전체,0,입원 전체,0,41410,26530,5
2023,입원전체,0,입원 전체,0,41430,26530,0
2023,입원전체,0,입원 전체,0,41450,26530,3
2023,입원전체,0,입원 전체,0,41461,26530,7
2023,입원전체,0,입원 전체,0,41463,26530,27
2023,입원전체,0,입원 전체,0,41465,26530,18
2023,입원전체,0,입원 전체,0,41480,26530,7
2023,입원전체,0,입원 전체,0,41500,26530,1
2023,입원전체,0,입원 전체,0,41550,26530,0
2023,입원전체,0,입원 전체,0,41570,26530,23
2023,입원전체,0,입원 전체,0,41590,26530,23
2023,입원전체,0,입원 전체,0,41610,26530,4
2023,입원전체,0,입원 전체,0,41630,26530,0
2023,입원전체,0,입원 전체,0,41650,26530,2
2023,입원전체,0,입원 전체,0,41670,26530,1
2023,입원전체,0,입원 전체,0,41800,26530,0
2023,입원전체,0,입원 전체,0,41820,26530,0
2023,입원전체,0,입원 전체,0,41830,26530,1
2023,입원전체,0,입원 전체,0,43111,26530,11
2023,입원전체,0,입원 전체,0,43112,26530,4
2023,입원전체,0,입원 전체,0,43113,26530,7
2023,입원전체,0,입원 전체,0,43114,26530,1
2023,입원전체,0,입원 전체,0,43130,26530,5
2023,입원전체,0,입원 전체,0,43150,26530,4
2023,입원전체,0,입원 전체,0,43720,26530,0
2023,입원전체,0,입원 전체,0,43730,26530,0
2023,입원전체,0,입원 전체,0,43740,26530,1
2023,입원전체,0,입원 전체,0,43745,26530,0
2023,입원전체,0,입원 전체,0,43750,26530,0
2023,입원전체,0,입원 전체,0,43760,26530,2
2023,입원전체,0,입원 전체,0,43770,26530,1
2023,입원전체,0,입원 전체,0,43800,26530,0
2023,입원전체,0,입원 전체,0,44131,26530,23
2023,입원전체,0,입원 전체,0,44133,26530,15
2023,입원전체,0,입원 전체,0,44150,26530,0
2023,입원전체,0,입원 전체,0,44180,26530,0
2023,입원전체,0,입원 전체,0,44200,26530,6
2023,입원전체,0,입원 전체,0,44210,26530,4
2023,입원전체,0,입원 전체,0,44230,26530,4
2023,입원전체,0,입원 전체,0,44250,26530,0
2023,입원전체,0,입원 전체,0,44270,26530,4
2023,입원전체,0,입원 전체,0,44710,26530,0
2023,입원전체,0,입원 전체,0,44760,26530,0
2023,입원전체,0,입원 전체,0,44770,26530,0
2023,입원전체,0,입원 전체,0,44790,26530,0
2023,입원전체,0,입원 전체,0,44800,26530,1
2023,입원전체,0,입원 전체,0,44810,26530,0
2023,입원전체,0,입원 전체,0,44825,26530,0
2023,입원전체,0,입원 전체,0,45111,26530,4
2023,입원전체,0,입원 전체,0,45113,26530,9
2023,입원전체,0,입원 전체,0,45130,26530,3
2023,입원전체,0,입원 전체,0,45140,26530,5
2023,입원전체,0,입원 전체,0,45180,26530,2
2023,입원전체,0,입원 전체,0,45190,26530,0
2023,입원전체,0,입원 전체,0,45210,26530,0
2023,입원전체,0,입원 전체,0,45710,26530,0
2023,입원전체,0,입원 전체,0,45720,26530,0
2023,입원전체,0,입원 전체,0,45730,26530,0
2023,입원전체,0,입원 전체,0,45740,26530,0
2023,입원전체,0,입원 전체,0,45750,26530,0
2023,입원전체,0,입원 전체,0,45770,26530,0
2023,입원전체,0,입원 전체,0,45790,26530,1
2023,입원전체,0,입원 전체,0,45800,26530,0
2023,입원전체,0,입원 전체,0,46110,26530,12
2023,입원전체,0,입원 전체,0,46130,26530,23
2023,입원전체,0,입원 전체,0,46150,26530,22
2023,입원전체,0,입원 전체,0,46170,26530,1
2023,입원전체,0,입원 전체,0,46230,26530,12
2023,입원전체,0,입원 전체,0,46710,26530,0
2023,입원전체,0,입원 전체,0,46720,26530,0
2023,입원전체,0,입원 전체,0,46730,26530,0
2023,입원전체,0,입원 전체,0,46770,26530,3
2023,입원전체,0,입원 전체,0,46780,26530,1
2023,입원전체,0,입원 전체,0,46790,26530,20
2023,입원전체,0,입원 전체,0,46800,26530,1
2023,입원전체,0,입원 전체,0,46810,26530,0
2023,입원전체,0,입원 전체,0,46820,26530,3
2023,입원전체,0,입원 전체,0,46830,26530,0
2023,입원전체,0,입원 전체,0,46840,26530,0
2023,입원전체,0,입원 전체,0,46860,26530,0
2023,입원전체,0,입원 전체,0,46870,26530,0
2023,입원전체,0,입원 전체,0,46880,26530,0
2023,입원전체,0,입원 전체,0,46890,26530,0
2023,입원전체,0,입원 전체,0,46900,26530,0
2023,입원전체,0,입원 전체,0,46910,26530,0
2023,입원전체,0,입원 전체,0,47111,26530,36
2023,입원전체,0,입원 전체,0,47113,26530,12
2023,입원전체,0,입원 전체,0,47130,26530,26
2023,입원전체,0,입원 전체,0,47150,26530,6
2023,입원전체,0,입원 전체,0,47170,26530,23
2023,입원전체,0,입원 전체,0,47190,26530,22
2023,입원전체,0,입원 전체,0,47210,26530,0
2023,입원전체,0,입원 전체,0,47230,26530,4
2023,입원전체,0,입원 전체,0,47250,26530,1
2023,입원전체,0,입원 전체,0,47280,26530,5
2023,입원전체,0,입원 전체,0,47290,26530,7
2023,입원전체,0,입원 전체,0,47720,26530,0
2023,입원전체,0,입원 전체,0,47730,26530,0
2023,입원전체,0,입원 전체,0,47750,26530,0
2023,입원전체,0,입원 전체,0,47760,26530,0
2023,입원전체,0,입원 전체,0,47770,26530,1
2023,입원전체,0,입원 전체,0,47820,26530,0
2023,입원전체,0,입원 전체,0,47830,26530,2
2023,입원전체,0,입원 전체,0,47840,26530,0
2023,입원전체,0,입원 전체,0,47850,26530,25
2023,입원전체,0,입원 전체,0,47900,26530,1
2023,입원전체,0,입원 전체,0,47920,26530,0
2023,입원전체,0,입원 전체,0,47930,26530,1
2023,입원전체,0,입원 전체,0,47940,26530,0
2023,입원전체,0,입원 전체,0,48121,26530,223
2023,입원전체,0,입원 전체,0,48123,26530,114
2023,입원전체,0,입원 전체,0,48125,26530,39
2023,입원전체,0,입원 전체,0,48127,26530,79
2023,입원전체,0,입원 전체,0,48129,26530,57
2023,입원전체,0,입원 전체,0,48170,26530,61
2023,입원전체,0,입원 전체,0,48220,26530,13
2023,입원전체,0,입원 전체,0,48240,26530,33
2023,입원전체,0,입원 전체,0,48250,26530,485
2023,입원전체,0,입원 전체,0,48270,26530,40
2023,입원전체,0,입원 전체,0,48310,26530,58
2023,입원전체,0,입원 전체,0,48330,26530,1595
2023,입원전체,0,입원 전체,0,48720,26530,0
2023,입원전체,0,입원 전체,0,48730,26530,7
2023,입원전체,0,입원 전체,0,48740,26530,5
2023,입원전체,0,입원 전체,0,48820,26530,10
2023,입원전체,0,입원 전체,0,48840,26530,2
2023,입원전체,0,입원 전체,0,48850,26530,0
2023,입원전체,0,입원 전체,0,48860,26530,0
2023,입원전체,0,입원 전체,0,48870,26530,4
2023,입원전체,0,입원 전체,0,48880,26530,1
2023,입원전체,0,입원 전체,0,48890,26530,3
2023,입원전체,0,입원 전체,0,50110,26530,33
2023,입원전체,0,입원 전체,0,50130,26530,2
2023,입원전체,0,입원 전체,0,51110,26530,6
2023,입원전체,0,입원 전체,0,51130,26530,6
2023,입원전체,0,입원 전체,0,51150,26530,9
2023,입원전체,0,입원 전체,0,51170,26530,2
2023,입원전체,0,입원 전체,0,51190,26530,0
2023,입원전체,0,입원 전체,0,51210,26530,1
2023,입원전체,0,입원 전체,0,51230,26530,0
2023,입원전체,0,입원 전체,0,51720,26530,0
2023,입원전체,0,입원 전체,0,51730,26530,1
2023,입원전체,0,입원 전체,0,51750,26530,0
2023,입원전체,0,입원 전체,0,51760,26530,0
2023,입원전체,0,입원 전체,0,51770,26530,0
2023,입원전체,0,입원 전체,0,51780,26530,0
2023,입원전체,0,입원 전체,0,51790,26530,0
2023,입원전체,0,입원 전체,0,51800,26530,1
2023,입원전체,0,입원 전체,0,51810,26530,0
2023,입원전체,0,입원 전체,0,51820,26530,0
2023,입원전체,0,입원 전체,0,51830,26530,0
2023,입원전체,0,입원 전체,0,11110,26710,215
2023,입원전체,0,입원 전체,0,11140,26710,7
2023,입원전체,0,입원 전체,0,11170,26710,10
2023,입원전체,0,입원 전체,0,11200,26710,15
2023,입원전체,0,입원 전체,0,11215,26710,23
2023,입원전체,0,입원 전체,0,11230,26710,34
2023,입원전체,0,입원 전체,0,11260,26710,9
2023,입원전체,0,입원 전체,0,11290,26710,83
2023,입원전체,0,입원 전체,0,11305,26710,2
2023,입원전체,0,입원 전체,0,11320,26710,2
2023,입원전체,0,입원 전체,0,11350,26710,17
2023,입원전체,0,입원 전체,0,11380,26710,152
2023,입원전체,0,입원 전체,0,11410,26710,274
2023,입원전체,0,입원 전체,0,11440,26710,2
2023,입원전체,0,입원 전체,0,11470,26710,22
2023,입원전체,0,입원 전체,0,11500,26710,29
2023,입원전체,0,입원 전체,0,11530,26710,38
2023,입원전체,0,입원 전체,0,11545,26710,3
2023,입원전체,0,입원 전체,0,11560,26710,28
2023,입원전체,0,입원 전체,0,11590,26710,13
2023,입원전체,0,입원 전체,0,11620,26710,16
2023,입원전체,0,입원 전체,0,11650,26710,126
2023,입원전체,0,입원 전체,0,11680,26710,448
2023,입원전체,0,입원 전체,0,11710,26710,426
2023,입원전체,0,입원 전체,0,11740,26710,39
2023,입원전체,0,입원 전체,0,26110,26710,158
2023,입원전체,0,입원 전체,0,26140,26710,2014
2023,입원전체,0,입원 전체,0,26170,26710,714
2023,입원전체,0,입원 전체,0,26200,26710,78
2023,입원전체,0,입원 전체,0,26230,26710,1919
2023,입원전체,0,입원 전체,0,26260,26710,2518
2023,입원전체,0,입원 전체,0,26290,26710,445
2023,입원전체,0,입원 전체,0,26320,26710,248
2023,입원전체,0,입원 전체,0,26350,26710,10636
2023,입원전체,0,입원 전체,0,26380,26710,190
2023,입원전체,0,입원 전체,0,26410,26710,1293
2023,입원전체,0,입원 전체,0,26440,26710,59
2023,입원전체,0,입원 전체,0,26470,26710,832
2023,입원전체,0,입원 전체,0,26500,26710,1697
2023,입원전체,0,입원 전체,0,26530,26710,628
2023,입원전체,0,입원 전체,0,26710,26710,14143
2023,입원전체,0,입원 전체,0,27110,26710,32
2023,입원전체,0,입원 전체,0,27140,26710,33
2023,입원전체,0,입원 전체,0,27170,26710,1
2023,입원전체,0,입원 전체,0,27200,26710,24
2023,입원전체,0,입원 전체,0,27230,26710,28
2023,입원전체,0,입원 전체,0,27260,26710,4
2023,입원전체,0,입원 전체,0,27290,26710,46
2023,입원전체,0,입원 전체,0,27710,26710,3
2023,입원전체,0,입원 전체,0,28110,26710,7
2023,입원전체,0,입원 전체,0,28140,26710,1
2023,입원전체,0,입원 전체,0,28177,26710,6
2023,입원전체,0,입원 전체,0,28185,26710,7
2023,입원전체,0,입원 전체,0,28200,26710,7
2023,입원전체,0,입원 전체,0,28237,26710,7
2023,입원전체,0,입원 전체,0,28245,26710,1
2023,입원전체,0,입원 전체,0,28260,26710,8
2023,입원전체,0,입원 전체,0,28710,26710,0
2023,입원전체,0,입원 전체,0,28720,26710,0
2023,입원전체,0,입원 전체,0,29110,26710,10
2023,입원전체,0,입원 전체,0,29140,26710,6
2023,입원전체,0,입원 전체,0,29155,26710,2
2023,입원전체,0,입원 전체,0,29170,26710,5
2023,입원전체,0,입원 전체,0,29200,26710,9
2023,입원전체,0,입원 전체,0,30110,26710,0
2023,입원전체,0,입원 전체,0,30140,26710,7
2023,입원전체,0,입원 전체,0,30170,26710,38
2023,입원전체,0,입원 전체,0,30200,26710,10
2023,입원전체,0,입원 전체,0,30230,26710,1
2023,입원전체,0,입원 전체,0,31110,26710,116
2023,입원전체,0,입원 전체,0,31140,26710,360
2023,입원전체,0,입원 전체,0,31170,26710,156
2023,입원전체,0,입원 전체,0,31200,26710,42
2023,입원전체,0,입원 전체,0,31710,26710,207
2023,입원전체,0,입원 전체,0,36110,26710,6
2023,입원전체,0,입원 전체,0,41111,26710,0
2023,입원전체,0,입원 전체,0,41113,26710,5
2023,입원전체,0,입원 전체,0,41115,26710,18
2023,입원전체,0,입원 전체,0,41117,26710,32
2023,입원전체,0,입원 전체,0,41131,26710,2
2023,입원전체,0,입원 전체,0,41133,26710,1
2023,입원전체,0,입원 전체,0,41135,26710,58
2023,입원전체,0,입원 전체,0,41150,26710,24
2023,입원전체,0,입원 전체,0,41171,26710,2
2023,입원전체,0,입원 전체,0,41173,26710,9
2023,입원전체,0,입원 전체,0,41190,26710,21
2023,입원전체,0,입원 전체,0,41210,26710,7
2023,입원전체,0,입원 전체,0,41220,26710,26
2023,입원전체,0,입원 전체,0,41250,26710,0
2023,입원전체,0,입원 전체,0,41271,26710,2
2023,입원전체,0,입원 전체,0,41273,26710,17
2023,입원전체,0,입원 전체,0,41281,26710,6
2023,입원전체,0,입원 전체,0,41285,26710,46
2023,입원전체,0,입원 전체,0,41287,26710,2
2023,입원전체,0,입원 전체,0,41290,26710,0
2023,입원전체,0,입원 전체,0,41310,26710,5
2023,입원전체,0,입원 전체,0,41360,26710,11
2023,입원전체,0,입원 전체,0,41370,26710,3
2023,입원전체,0,입원 전체,0,41390,26710,5
2023,입원전체,0,입원 전체,0,41410,26710,9
2023,입원전체,0,입원 전체,0,41430,26710,0
2023,입원전체,0,입원 전체,0,41450,26710,1
2023,입원전체,0,입원 전체,0,41461,26710,5
2023,입원전체,0,입원 전체,0,41463,26710,16
2023,입원전체,0,입원 전체,0,41465,26710,4
2023,입원전체,0,입원 전체,0,41480,26710,16
2023,입원전체,0,입원 전체,0,41500,26710,0
2023,입원전체,0,입원 전체,0,41550,26710,4
2023,입원전체,0,입원 전체,0,41570,26710,7
2023,입원전체,0,입원 전체,0,41590,26710,50
2023,입원전체,0,입원 전체,0,41610,26710,4
2023,입원전체,0,입원 전체,0,41630,26710,0
2023,입원전체,0,입원 전체,0,41650,26710,0
2023,입원전체,0,입원 전체,0,41670,26710,0
2023,입원전체,0,입원 전체,0,41800,26710,0
2023,입원전체,0,입원 전체,0,41820,26710,5
2023,입원전체,0,입원 전체,0,41830,26710,0
2023,입원전체,0,입원 전체,0,43111,26710,2
2023,입원전체,0,입원 전체,0,43112,26710,30
2023,입원전체,0,입원 전체,0,43113,26710,6
2023,입원전체,0,입원 전체,0,43114,26710,9
2023,입원전체,0,입원 전체,0,43130,26710,9
2023,입원전체,0,입원 전체,0,43150,26710,4
2023,입원전체,0,입원 전체,0,43720,26710,0
2023,입원전체,0,입원 전체,0,43730,26710,0
